ID,Name,Description,URL,Created,Vendor,Types,"Access Modes","Alt. Names / Keywords","Use Proxy","Friendly URL",Subjects,"More Info","Librarian Review","Map Ct",New,Trial,Featured,"Permitted Uses",Hidden,"Internal Note",Owner,"Landing Page"
5088472,"Women Writers Online","Women Writers Online is a full-text collection of early women's writing in English, published by the Women Writers Project at Northeastern University. It includes full transcriptions of texts published between 1526 and 1850, focusing on materials that are rare or inaccessible.",https://wwo.wwp.northeastern.edu/WWO/,"2014-09-18 12:09:45 PM",,"E-book/Text collections;Primary sources",,,Yes,,"Gender Studies",,,16,No,No,No,,No,,"LibApps, Asset Manager",OFF
26236736,"Women's Magazine Archives","The full backfiles of leading womens interest consumer magazines. Coverage ranges from the late-19th century through to 2005.",https://search.proquest.com/wma?accountid=9673,"2016-10-20 02:26:39 PM",Proquest,"Primary sources",,,No,,"Gender Studies",,,20,No,No,No,,No,,"Homzie, Leslie",OFF
41974134,"Women's Studies Archive: Women's Issues and Identities","Women's Studies Archive: Women's Issues and Identities focuses on the social, political, and professional achievements of women throughout the nineteenth and twentieth century.",https://infotrac.galegroup.com/itweb/mlin_m_bostcoll?db=WMNS,"2018-05-14 11:45:52 AM",Gale,,,,No,,"Gender Studies, History",,,9,No,No,No,,No,WSP,"Homzie, Leslie",OFF
1589147,"Women's Studies International","Covers the core disciplines in Women's Studies to the latest scholarship in feminist research, 1972 and earlier to present.","https://search.ebscohost.com/login.aspx?authtype=ip,shib&profile=ehost&defaultdb=fyh&custid=s4194587","2011-01-06 11:20:03 AM",EBSCO,"Articles;E-book/Text collections;News",,,No,,"Gender Studies, History, International Studies, Political Science & Government, Sociology & Anthropology",,,85,No,No,No,,No,,"Leveque, Sophie",OFF
52163699,"Women's Studies Manuscript Collections from the Schlesinger Library: Voting Rights, National Politics, and Reproductive Rights","These collections from the Schlesinger Library at Radcliffe College consist of three distinct series of collections from the Schlesinger Library: voting rights, national politics, and reproductive rights. The voting rights papers include documentation of national, regional, and local leaders.",https://hv.proquest.com/historyvault/hv.jsp?pageid=advanced_ui&module=46355,"2020-02-04 11:30:26 AM",Proquest,,,,Yes,,"Gender Studies, History, Political Science & Government",,,1,No,No,No,,No,"Component title;HIP","Scheopner, Erin Kate",OFF
5087574,"Women's Wear Daily Archive","The Women's Wear Daily Archive allows users to explore influences on the fashion and beauty industry. It contains the full run of past print issues and supplements and is updated biannually with more recent issues, starting in 1910.",https://search.proquest.com/wwd/advanced?accountid=9673,"2014-09-18 11:33:53 AM",Proquest,Articles,,,No,,"Gender Studies",,,25,No,No,No,,No,,"Homzie, Leslie",OFF
78211170,"Women’s Voices and Life Writing 1600-1968","The resource brings together diaries and oral histories to enable students and researchers to explore the lives of hundreds of individuals from diverse backgrounds, from abolitionists to suffragists, and royalty to republicans. Vivid narratives cover a wide range of themes, including domestic life, travel, sport, feminism, gender fluidity, and class with the collection providing a platform for working class, LGBTQ+, and disabled women’s voices.",https://www.womensvoicesandlifewriting.amdigital.co.uk,"2024-09-18 03:35:16 PM","Adam Matthew",,,,Yes,,"Area & Cultural Studies, English Language & Literature, Gender Studies, History, Interdisciplinary, Irish Studies, Language & Literature in English, Political Science & Government",,,0,No,No,No,,No,HIP,"Scheopner, Erin Kate",OFF
9941370,"Works of Martin Luther","The 55-volume set of Luther's Works, a monumental translation project published jointly by Fortress Press and Concordia Publishing House in 1957, is singular in its value to church historians, Luther scholars, and Christians.",https://pm.nlx.com,"2015-04-21 03:31:16 PM",,"E-book/Text collections",,,Yes,,Theology,,,1,No,No,No,,No,,"LibApps, Asset Manager",OFF
1589216,"World Bank - Documents and Reports","Documents and Reports is a collection of more than 27,000 World Bank operational documents and working papers.",https://documents.worldbank.org/,"2014-06-09 04:35:32 PM",,,,,No,,,,,13,No,No,No,,No,,"LibApps, Asset Manager",OFF
19794034,"World Bank Open Knowledge Repository (previously World Bank eLibrary)","World Bank Open Knowledge Repository offers quick and easy access to the complete collection of World Bank publications since the 1990s.  The World Bank is the worlds largest source of development assistance.  In support of its missionto end extreme poverty and promote shared prosperitythe World Bank conducts and publishes research on a broad range of global and regional issues affecting developing countries.",https://elibrary.worldbank.org,"2016-02-24 10:46:14 AM",,"E-book/Text collections",,,No,,"Economics, International Studies, Political Science & Government, Social Work",,,16,No,No,No,,No,ECP,"Leveque, Sophie",OFF
5087992,"World Christian Database","Extensive data are available on 9,000 Christian denominations, 13,000 ethnolinguistic peoples, as well as data on 5,000 cities, 3,000 provinces and 239 countries.",https://worldchristiandatabase.org/wcd/,"2014-09-18 11:51:41 AM",Brill,Data/statistics,,,Yes,,Theology,,,1,No,No,No,,No,,"LibApps, Asset Manager",OFF
67373743,"World Council of Churches Online: World War II Era Records","A digital library containing documents from the World Council of Churches archive, dating from 1932-1957.",https://primarysources.brillonline.com/browse/world-council-of-churches-online-world-war-ii-era-records,"2022-06-22 02:39:53 PM",Brill,,,,Yes,,"History, Theology",,,1,No,No,No,,No,EXTRA,"Moran, Jennifer",OFF
67373648,"World Council of Churches: Dialogue with People of Living Faiths","A digital library containing documents detailing the various meetings of the 1971 Dialogue with People of Living Faiths and Ideologies (DFI) program, a series of interreligious dialogues with Buddhists, Hindus, Jews, and Muslims initiated by the World Council of Churches.",https://primarysources.brillonline.com/browse/world-council-of-churches-dialogue-with-people-of-living-faiths,"2022-06-22 02:34:21 PM",Brill,,,,Yes,,"History, Theology",,,1,No,No,No,,No,EXTRA,"Moran, Jennifer",OFF
79214466,"World Council of Churches: General Correspondence","A digital library containing correspondence from the 1920s through 1966, beginning with the period leading up to the founding of the World Council of Churches, and concluding with the era when Dr. Visser ‘t Hooft was General Secretary.",https://primarysources.brillonline.com/browse/world-council-of-churches-general-correspondence,"2024-12-11 09:12:32 AM",,,,,Yes,,"History, Theology",,,0,No,No,No,,No,TMLP,"Moran, Jennifer",OFF
67374152,"World Council of Churches: Relations with the Roman Catholic Church","A digital library containing documents from the archives of the World Council of Churches on its ecumenical relationship with the Roman Catholic Church from 1948-1992.  Contains correspondence, personal notes, press cuttings, reports and unpublished material, and is divided into five sections: General Documentation, Roman Catholic Church, Council Vatican II, Joint Working Group, and Sodepax.",https://primarysources.brillonline.com/browse/world-council-of-churches-online-relations-with-the-roman-catholic-church,"2022-06-22 02:54:41 PM",Brill,,,,Yes,,"History, Theology",,,1,No,No,No,,No,EXTRA,"Moran, Jennifer",OFF
5087994,"World DataBank Development Indicators","World Bank databases covering specialized world indicator topics such as social indicators, economic indicators, environmental indicators, state, market indicators, and international indicators along with statistics on the external debt of developing countries derived from loan-by-loan records. World Development Indicators coverage from 1960 for 228 countries and 18 groups of countries. Global Development Finance from 1970 for 128 countries.",https://databank.worldbank.org/data/views/variableSelection/selectvariables.aspx?source=world-development-indicators,"2014-09-18 11:51:46 AM",,Data/statistics,,,No,,"Data Services, Economics, International Studies",,,9,No,No,No,,No,,"LibApps, Asset Manager",OFF
5087996,"World Databank. Education Statistics.","The World Bank Education Statistics database provides data on key education topics with over 1500 variables. Themes included are demographics, literacy rates, educational attainment, enrollment, expenditures, employment. Many topics provide gender statistics. Covers 228 countries with some long term projections. Easy export to Excel.",https://databank.worldbank.org/data/views/variableSelection/selectvariables.aspx?source=education-statistics,"2014-09-18 11:51:52 AM",,Data/statistics,,,Yes,,"Data Services, Economics, International Studies",,,2,No,No,No,,Yes,,"LibApps, Asset Manager",OFF
5087997,"World Databank. Gender Statistics.","The World Bank Gender Statistics database provides data on key gender topics. Themes included are demographics, education, health, labor force, and political participation and gender monitoring. Covers 228 countries with 145 variables and some long term projections. Easy export to Excel.",https://databank.worldbank.org/data/views/variableSelection/selectvariables.aspx?source=gender-statistics,"2014-09-18 11:51:57 AM",,Data/statistics,,,Yes,,"Data Services, Economics, International Studies",,,0,No,No,No,,Yes,,"LibApps, Asset Manager",OFF
5087998,"World Databank. Health Nutrition and Population Statistics.","The World Bank Health Nutrition and Population Statistics database provides data on key health topics with 255 variables. Themes included are demographics, immunization, life expectancy, health care workers, expenditures, prenatal care. Covers 228 countries with some long term projections. Easy export to Excel.",https://databank.worldbank.org/data/views/variableSelection/selectvariables.aspx?source=health-nutrition-and-population-statistics,"2014-09-18 11:52:02 AM",,Data/statistics,,,Yes,,"Data Services, Economics, International Studies",,,1,No,No,No,,Yes,,"LibApps, Asset Manager",OFF
49911427,"World Digital Library","The World Digital Library is a Library of Congress project sponsored by UNESCO. Items in this digital library, including books, manuscripts, photographs, maps and sound recordings, are individually described and searchable in seven languages. Most countries and regions around the world are represented.",https://www.wdl.org/en/,"2019-09-04 04:56:45 PM","U.S. Library of Congress",,,,No,,History,,,87,No,No,No,,No,HIP,"Scheopner, Erin Kate",OFF
78681406,"World Events and the Media","World Events and the Media provides insight into the pivotal moments that defined journalism, sourced from exclusive firsthand accounts, memoirs, and archival records revealing journalists’ experiences and ethical dilemmas during critical coverage. This curated collection explores crucial historical moments, trials, conflicts, and global movements from a new journalistic angle that unveils the raw emotions, challenges, and transformative shifts within the profession.",https://search.alexanderstreet.com/medi,"2024-10-24 10:08:52 AM","Alexander Street Press",,,,Yes,,Communication,,,0,No,No,No,,No,CMP,"Homzie, Leslie",OFF
